zip,lat,long,city,state,county
56117,43.533612,-95.651527,Bigelow,MN,
56118,43.894155,-95.04571,Bingham Lake,MN,
56119,43.703223,-95.480676,Brewster,MN,
56120,43.965417,-94.795627,Butterfield,MN,
56121,43.538243,-94.614908,Ceylon,MN,
56122,43.916308,-95.929616,Chandler,MN,
56123,44.094616,-95.695323,Currie,MN,
56124,43.978502,-95.047234,Delft,MN,
56125,44.05967,-95.527082,Dovray,MN,
56126,43.819052,-95.499286,Dundee,MN,
56127,43.553052,-94.787558,Dunnell,MN,
56128,43.882419,-96.146333,Edgerton,MN,
56129,43.526539,-96.011248,Ellsworth,MN,
56130,44.240346,-96.032692,56130,MN,
56131,43.875298,-95.597937,Fulda,MN,
56132,44.229318,-95.767215,Garvin,MN,
56133,44.03105,-95.869025,Hadley,MN,
56134,43.791072,-96.21607,Hardwick,MN,
56135,43.958423,-96.19247,56135,MN,
56136,44.499514,-96.407753,Hendricks,MN,
56137,43.79788,-95.326736,Heron Lake,MN,
56138,43.533548,-96.364527,Hills,MN,
56139,44.075904,-96.190277,Holland,MN,
56141,43.902631,-95.771769,Iona,MN,
56142,44.507119,-96.226059,Ivanhoe,MN,
56143,43.645732,-94.993827,Jackson,MN,
56144,43.856827,-96.385035,Jasper,MN,
56145,44.073678,-95.154664,Jeffers,MN,
56146,43.54979,-96.111306,Kanaranzi,MN,
56147,43.763738,-96.10886,Kenneth,MN,
56149,44.278211,-96.291035,Lake Benton,MN,
56150,43.654456,-95.184834,Lakefield,MN,
56151,44.009529,-95.97973,Lake Wilson,MN,
56152,44.237776,-95.273946,Lamberton,MN,
56153,43.822628,-96.005392,Leota,MN,
56155,43.733857,-95.968178,Lismore,MN,
56156,43.661366,-96.221562,Luverne,MN,
56157,44.40322,-95.923284,Lynd,MN,
56158,43.638211,-96.100825,Magnolia,MN,
56159,43.938998,-94.927313,Mountain Lake,MN,
56160,43.882402,-94.77402,Odin,MN,
56161,43.72302,-95.338112,Okabena,MN,
56162,43.861639,-94.687255,Ormsby,MN,
56164,44.009516,-96.322762,Hatfield,MN,
56165,43.713604,-95.738945,Reading,MN,
56166,44.271326,-95.399588,Revere,MN,
56167,43.562045,-95.450151,Round Lake,MN,
56168,43.624011,-95.776728,Rushmore,MN,
56169,44.320129,-95.942564,Russell,MN,
56170,44.163836,-96.079028,Florence,MN,
56171,43.661089,-94.726877,Sherburn,MN,
56172,43.985596,-95.755448,Slayton,MN,
56173,43.531728,-96.243868,Steen,MN,
56174,44.052383,-95.301926,Storden,MN,
56175,44.234201,-95.621301,Tracy,MN,
56176,43.782702,-94.71863,Trimont,MN,
56178,44.277342,-96.130235,Tyler,MN,
56179,44.234078,-96.372429,Verdi,MN,
56180,44.229375,-95.496451,Walnut Grove,MN,
56181,43.67052,-94.588593,Welcome,MN,
56183,44.065381,-95.423208,Westbrook,MN,
56185,43.7692,-95.832421,Wilmont,MN,
56186,43.987338,-96.119198,Woodstock,MN,
56187,43.628626,-95.605907,Worthington,MN,
56201,45.139264,-95.052315,Willmar,MN,
56207,45.557086,-96.049772,Alberta,MN,
56208,45.20543,-95.994872,Appleton,MN,
56209,45.111645,-94.793779,Atwater,MN,
56210,45.547446,-96.560527,Barry,MN,
56211,45.553855,-96.706013,Beardsley,MN,
56212,45.155626,-96.32235,Bellingham,MN,
56214,44.605486,-95.317757,Belview,MN,
56215,45.312904,-95.576644,Benson,MN,
56216,44.939512,-95.063955,Svea,MN,
56218,44.850725,-95.942102,Boyd,MN,
56219,45.606934,-96.80625,Browns Valley,MN,
56220,44.720187,-96.278394,Canby,MN,
56221,45.552369,-96.17331,Chokio,MN,
56222,44.963912,-95.349902,Clara City,MN,
56223,44.774261,-95.830405,Clarkfield,MN,
56224,44.39432,-95.047447,Clements,MN,
56225,45.457659,-96.418161,Clinton,MN,
56226,45.373418,-95.678629,Clontarf,MN,
56227,45.290742,-96.175266,Correll,MN,
56228,44.958969,-94.697827,Cosmos,MN,
56229,44.600251,-95.692508,Cottonwood,MN,
56230,44.795567,-95.078366,Danube,MN,
56231,45.341853,-95.886194,Danvers,MN,
56232,44.931737,-96.015014,Dawson,MN,
56233,45.270845,-95.446588,De Graff,MN,
56235,45.70137,-96.064937,Donnelly,MN,
56236,45.671742,-96.406123,Dumont,MN,
56237,44.631046,-95.418223,Echo,MN,
56238,44.351114,-94.816956,Evan,MN,
56239,44.507843,-95.893642,Ghent,MN,
56240,45.560248,-96.420925,Graceville,MN,
56241,44.808749,-95.551557,Granite Falls,MN,
56243,45.153172,-94.687843,Grove City,MN,
56244,45.498464,-95.800775,Hancock,MN,
56245,44.678862,-95.682492,Hanley Falls,MN,
56246,45.361775,-94.820762,Hawick,MN,
56247,44.749688,-95.712187,Hazel Run,MN,
56248,45.807104,-96.099188,Herman,MN,
56249,45.270805,-95.916374,Holloway,MN,
56250,45.573007,-96.266277,Johnson,MN,
56251,45.123162,-94.947274,Kandiyohi,MN,
56252,45.209626,-95.311465,Kerkhoven,MN,
56253,44.96603,-94.901443,Lake Lillian,MN,
56254,45.130556,-96.171539,Louisburg,MN,
56255,44.413237,-95.411934,Lucan,MN,
56256,44.994618,-96.164507,Madison,MN,
56257,44.963582,-96.409448,Marietta,MN,
56258,44.448127,-95.779454,Marshall,MN,
56260,44.922615,-95.484508,Maynard,MN,
56262,45.114317,-95.869045,Milan,MN,
56263,44.436494,-95.554471,Milroy,MN,
56264,44.558732,-95.976714,Minneota,MN,
56265,44.968829,-95.676473,Montevideo,MN,
56266,44.392554,-94.921783,Morgan,MN,
56267,45.592095,-95.917234,Morris,MN,
56270,44.566189,-95.026817,Morton,MN,
56271,45.216147,-95.404897,Murdock,MN,
56272,45.107554,-96.413307,Nassau,MN,
56273,45.294936,-94.948008,New London,MN,
56274,45.885839,-96.134168,Norcross,MN,
56276,45.299766,-96.310154,Odessa,MN,
56277,44.770627,-94.972747,Olivia,MN,
56278,45.329621,-96.45965,Ortonville,MN,
56279,45.131031,-95.175333,Pennock,MN,
56280,44.656532,-96.15812,Porter,MN,
56281,44.937088,-95.18654,Prinsburg,MN,
56282,45.018097,-95.220788,Raymond,MN,
56283,44.531753,-95.10713,Delhi,MN,
56284,44.777609,-95.198879,Renville,MN,
56285,44.797536,-95.353801,Sacred Heart,MN,
56286,44.711091,-96.042546,Saint Leo,MN,
56287,44.490536,-95.297768,Seaforth,MN,
56288,45.224112,-94.911572,Spicer,MN,
56289,45.358316,-95.204915,Sunburg,MN,
56290,45.019708,-95.052128,56290,MN,
56291,44.595076,-96.052594,Taunton,MN,
56292,44.505052,-95.411801,Vesta,MN,
56293,44.405865,-95.2632,Wabasso,MN,
56294,44.32295,-95.178,Wanda,MN,
56295,45.019443,-95.794203,Watson,MN,
56296,45.811104,-96.486598,Wheaton,MN,
56297,44.637915,-95.540908,Wood Lake,MN,
56301,45.540972,-94.181857,Saint Cloud,MN,
56303,45.571298,-94.203634,Saint Cloud,MN,
56304,45.552113,-94.128447,Saint Cloud,MN,
56307,45.615114,-94.574022,Albany,MN,
56308,45.881747,-95.381994,Alexandria,MN,
56309,46.078066,-95.821417,Ashby,MN,
56310,45.612168,-94.436029,Avon,MN,
56311,45.899555,-95.875391,Barrett,MN,
56312,45.486522,-94.969877,Belgrade,MN,
56313,45.784427,-93.553658,Bock,MN,
56314,45.81212,-94.417533,Bowlus,MN,
56315,46.0039,-95.578769,Brandon,MN,
56316,45.493171,-95.090049,Brooten,MN,
56318,45.88803,-94.696214,Burtrum,MN,
56319,45.972572,-95.310468,Carlos,MN,
56320,45.449976,-94.437823,Cold Spring,MN,
56323,45.569483,-95.706965,Cyrus,MN,
56324,46.154414,-95.850017,Dalton,MN,
56326,46.01525,-95.695067,Evansville,MN,
56327,45.724424,-95.665583,Farwell,MN,
56328,45.950899,-94.530767,Flensburg,MN,
56329,45.708687,-93.868459,Foley,MN,
56330,45.702842,-93.695755,Foreston,MN,
56331,45.673146,-94.678529,Freeport,MN,
56332,45.995309,-95.450044,Garfield,MN,
56333,45.774178,-93.946876,Gilman,MN,
56334,45.642911,-95.38681,Glenwood,MN,
56336,45.81069,-94.832075,Grey Eagle,MN,
56338,46.06776,-93.881224,Hillman,MN,
56339,45.823292,-95.795482,Hoffman,MN,
56340,45.724924,-94.458091,Holdingford,MN,
56341,45.810706,-95.56464,Holmes City,MN,
56342,46.169605,-93.474062,Isle,MN,
56343,45.81761,-95.694452,Kensington,MN,
56345,45.98108,-94.360428,Little Falls,MN,
56347,45.962417,-94.898389,Little Sauk,MN,
56349,45.710469,-95.53221,Lowry,MN,
56350,46.244116,-93.241619,Mc Grath,MN,
56352,45.658183,-94.819768,Melrose,MN,
56353,45.779481,-93.645266,Milaca,MN,
56354,46.054519,-95.325767,Miltona,MN,
56355,45.8516,-95.226032,Nelson,MN,
56357,45.671403,-93.921417,Oak Park,MN,
56358,45.847632,-93.435921,Ogilvie,MN,
56359,46.09022,-93.68668,Onamia,MN,
56360,45.876836,-95.13317,Osakis,MN,
56361,46.176925,-95.360764,Parkers Prairie,MN,
56362,45.398798,-94.715709,Paynesville,MN,
56363,45.697872,-93.649247,Pease,MN,
56364,46.008059,-94.085306,Pierz,MN,
56367,45.736383,-94.165752,Rice,MN,
56368,45.423817,-94.546072,Richmond,MN,
56373,45.858928,-94.221063,Royalton,MN,
56374,45.565124,-94.336688,Saint Joseph,MN,
56375,45.711815,-94.281662,Saint Stephen,MN,
56377,45.631827,-94.213569,Sartell,MN,
56378,45.728079,-94.968166,Sauk Centre,MN,
56379,45.604032,-94.159088,Sauk Rapids,MN,
56380,45.51069,-95.263989,Sedan,MN,
56381,45.592587,-95.542125,Starbuck,MN,
56382,45.943148,-94.628921,Swanville,MN,
56384,45.809723,-94.575531,Upsala,MN,
56385,45.711823,-95.241439,Villard,MN,
56386,46.11214,-93.497174,Wahkon,MN,
56387,45.54972,-94.224481,Waite Park,MN,
56389,45.798451,-95.08328,West Union,MN,
56401,46.357219,-94.201873,East Gull Lake,MN,
56431,46.479929,-93.645413,Aitkin,MN,
56433,47.000987,-94.72343,Akeley,MN,
56434,46.402538,-94.992017,Aldrich,MN,
56435,46.869905,-94.395918,Backus,MN,
56437,46.251457,-95.035733,Bertha,MN,
56438,46.090525,-94.834581,Browerville,MN,
56440,46.137305,-94.95719,Clarissa,MN,
56441,46.509084,-93.987448,Crosby,MN,
56442,46.678644,-94.114256,Crosslake,MN,
56443,46.202194,-94.618452,Cushing,MN,
56444,46.444571,-93.884863,Deerwood,MN,
56446,46.117017,-95.096061,Eagle Bend,MN,
56447,46.747791,-93.948385,Emily,MN,
56448,46.746997,-94.065555,Fifty Lakes,MN,
56449,46.20988,-94.252696,Fort Ripley,MN,
56450,46.263725,-93.936343,Garrison,MN,
56452,46.988442,-94.503324,Hackensack,MN,
56453,46.32497,-95.050361,Hewitt,MN,
56455,46.464135,-94.043655,Ironton,MN,
56456,46.650983,-94.332485,Jenkins,MN,
56458,47.214992,-95.002148,Lake George,MN,
56460,47.275725,-95.252149,Lake Itasca,MN,
56461,47.236752,-94.777161,Laporte,MN,
56463,46.733563,-94.140068,Manhattan Beach,MN,
56464,46.757233,-95.071429,Menahga,MN,
56465,46.494309,-94.204268,Merrifield,MN,
56466,46.321568,-94.628086,Leader,MN,
56467,46.931892,-94.846005,Nevis,MN,
56468,46.484828,-94.296562,Lake Shore,MN,
56469,46.689492,-93.562741,Palisade,MN,
56470,46.937682,-95.038299,Park Rapids,MN,
56472,46.62569,-94.268426,Pequot Lakes,MN,
56473,46.398395,-94.392287,Pillager,MN,
56474,46.693796,-94.447691,Pine River,MN,
56475,46.073361,-94.500543,Randall,MN,
56477,46.630615,-95.068055,Sebeka,MN,
56479,46.353552,-94.763299,Staples,MN,
56481,46.426995,-94.853268,Verndale,MN,
56482,46.440121,-95.128283,Wadena,MN,
56484,47.08775,-94.584675,Walker,MN,
56485,47.040953,-94.350974,Whipholt,MN,
56501,46.834877,-95.800606,Detroit Lakes,MN,
56510,47.315597,-96.503569,Lockhart,MN,
56511,46.871887,-95.988136,Audubon,MN,
56513,46.685764,-96.604955,Baker,MN,
56514,46.677296,-96.37269,Downer,MN,
56515,46.314175,-95.714395,Battle Lake,MN,
56516,47.44909,-95.945423,Bejou,MN,
56517,47.572118,-96.454864,Beltrami,MN,
56518,46.491795,-95.223592,Bluffton,MN,
56519,47.189641,-96.552969,Borup,MN,
56520,46.27966,-96.56222,Breckenridge,MN,
56521,47.007642,-95.943964,Callaway,MN,
56522,46.129645,-96.437169,Doran,MN,
56523,47.653011,-96.802647,Eldred,MN,
56524,46.31693,-95.585822,Clitherall,MN,
56525,46.666703,-96.739752,Comstock,MN,
56527,46.411193,-95.267265,Deer Creek,MN,
56528,46.555417,-95.764357,Dent,MN,
56529,46.878168,-96.70222,Dilworth,MN,
56531,45.995267,-95.967149,Elbow Lake,MN,
56533,46.406218,-96.085093,Elizabeth,MN,
56534,46.494817,-96.059264,Erhard,MN,
56535,47.661817,-96.012173,Erskine,MN,
56536,47.070528,-96.505225,Felton,MN,
56537,46.289723,-96.064338,Carlisle,MN,
56540,47.521367,-96.237127,Fertile,MN,
56542,47.581584,-95.743082,Fosston,MN,
56543,46.258366,-96.317579,Foxhome,MN,
56544,46.756469,-95.521159,Frazee,MN,
56545,47.367491,-96.215233,Gary,MN,
56546,47.099865,-96.726996,Georgetown,MN,
56547,46.882023,-96.558338,Glyndon,MN,
56548,47.355114,-96.798038,Halstad,MN,
56549,46.884185,-96.31115,Rollag,MN,
56550,47.26889,-96.79875,Hendrum,MN,
56551,46.325606,-95.385162,Henning,MN,
56552,47.001354,-96.28884,Hitterdal,MN,
56553,46.437811,-96.685181,Kent,MN,
56554,46.817623,-96.067047,Lake Park,MN,
56556,47.652165,-95.886252,Mcintosh,MN,
56557,47.336155,-95.885609,Mahnomen,MN,
56560,46.867748,-96.757197,Moorhead,MN,
56565,46.053731,-96.316009,Nashua,MN,
56566,47.26007,-95.628324,Naytahwaush,MN,
56567,46.555867,-95.404717,New York Mills,MN,
56568,47.537336,-96.757433,Nielsville,MN,
56569,47.102865,-95.915124,Ogema,MN,
56570,46.932896,-95.235284,Osage,MN,
56571,46.417722,-95.543571,Ottertail,MN,
56572,46.599444,-96.066227,Pelican Rapids,MN,
56573,46.603106,-95.581763,Perham,MN,
56574,47.18308,-96.777722,Perley,MN,
56575,47.013348,-95.319717,Ponsford,MN,
56576,46.500807,-95.592891,Richville,MN,
56577,46.93609,-95.850094,Richwood,MN,
56578,46.855904,-95.600443,Rochert,MN,
56579,46.509412,-96.288726,Rothsay,MN,
56580,46.770257,-96.59852,Sabin,MN,
56581,47.455375,-96.783802,Shelly,MN,
56583,45.990196,-96.387049,Tenney,MN,
56584,47.250905,-96.246382,Twin Valley,MN,
56585,47.090263,-96.28239,Ulen,MN,
56586,46.32652,-95.84155,Underwood,MN,
56587,46.670645,-95.794812,Vergas,MN,
56588,46.256135,-95.588263,Vining,MN,
56589,47.192009,-95.887125,Waubun,MN,
56590,46.056174,-96.114407,Wendell,MN,
56592,47.537516,-95.994085,Winger,MN,
56593,46.833417,-95.360706,Wolf Lake,MN,
56594,46.555017,-96.61487,Wolverton,MN,
56601,47.488071,-94.848809,Bemidji,MN,
56621,47.487024,-95.41334,Bagley,MN,
56623,48.692724,-94.599479,Baudette,MN,
56625,47.357339,-95.039719,56625,MN,
56626,47.347732,-94.251921,Bena,MN,
56627,48.156028,-93.729629,Big Falls,MN,
56628,47.750227,-93.670699,Bigfork,MN,
56629,48.624696,-94.167652,Birchdale,MN,
56630,47.738136,-94.496072,Blackduck,MN,
56632,47.181841,-94.102587,Boy River,MN,
56633,47.35155,-94.611896,Cass Lake,MN,
56634,47.714581,-95.375185,Clearbrook,MN,
56636,47.382867,-93.84979,Deer River,MN,
56637,47.588764,-93.774913,Talmoon,MN,
56639,47.847187,-93.579905,Effie,MN,
56641,47.206914,-94.257519,Federal Dam,MN,
56644,47.749009,-95.499014,Gonvick,MN,
56646,47.769745,-95.641034,Gully,MN,
56647,47.732429,-94.647666,Hines,MN,
56649,48.583398,-93.40609,International Fa,MN,
56650,47.927173,-94.538166,Kelliher,MN,
56651,47.536998,-95.627475,Lengby,MN,
56652,47.628905,-95.370775,Leonard,MN,
56653,48.385233,-93.539932,Littlefork,MN,
56654,48.516406,-93.840673,Loman,MN,
56655,47.024842,-94.198182,Longville,MN,
56657,47.634527,-93.678425,Marcell,MN,
56659,47.628919,-93.972031,Max,MN,
56660,47.949525,-94.146748,Mizpah,MN,
56661,47.844039,-94.204274,Northome,MN,
56662,46.837528,-93.944252,Outing,MN,
56663,47.465121,-94.483361,Pennington,MN,
56665,48.782986,-94.728252,Pitt,MN,
56666,48.037168,-94.917048,Ponemah,MN,
56667,47.7436,-94.980294,Puposky,MN,
56668,48.611847,-93.312457,Ranier,MN,
56669,48.421834,-93.089549,Ray,MN,
56670,47.868888,-94.940409,Redby,MN,
56671,47.865378,-95.06432,Redlake,MN,
56672,47.087422,-93.919647,Remer,MN,
56673,48.814807,-95.179389,Roosevelt,MN,
56674,47.974492,-94.651203,Saum,MN,
56676,47.500364,-95.245021,Shevlin,MN,
56678,47.547972,-95.120475,Solway,MN,
56680,47.588811,-93.838215,Spring Lake,MN,
56681,47.636162,-94.1475,Squaw Lake,MN,
56682,48.847573,-95.297499,Swift,MN,
56683,47.661146,-94.682432,Tenstrike,MN,
56684,47.747769,-95.760668,Trail,MN,
56685,48.176971,-94.503707,Waskish,MN,
56686,48.802218,-94.955586,Williams,MN,
56687,47.535254,-94.986238,Wilton,MN,
56688,47.716428,-93.981079,Wirt,MN,
56701,48.110391,-96.167019,Thief River Fall,MN,
56710,48.201968,-96.991457,Alvarado,MN,
56711,49.324924,-95.090248,Angle Inlet,MN,
56712,48.092675,-96.656978,Angus,MN,
56713,48.331418,-96.867096,Argyle,MN,
56714,48.791294,-96.096523,Badger,MN,
56715,47.812942,-96.011663,Brooks,MN,
56716,47.779694,-96.593078,Crookston,MN,
56720,48.579792,-96.857894,Donaldson,MN,
56721,47.931802,-97.021262,East Grand Forks,MN,
56722,48.033804,-96.921496,Euclid,MN,
56723,47.838145,-96.880312,Fisher,MN,
56724,48.410416,-95.790305,Gatzke,MN,
56725,48.068586,-95.728344,Goodridge,MN,
56726,48.695667,-96.187091,Greenbush,MN,
56727,48.307068,-95.639805,Grygla,MN,
56728,48.774855,-96.944486,Hallock,MN,
56729,48.666895,-96.596899,Halma,MN,
56732,48.591592,-96.551116,Karlstad,MN,
56733,48.633686,-96.961407,Kennedy,MN,
56734,48.77868,-96.643145,Lake Bronson,MN,
56735,48.881968,-96.813729,Orleans,MN,
56736,47.657597,-96.177823,Mentor,MN,
56737,48.442593,-96.12325,Middle River,MN,
56738,48.28945,-96.255018,Newfolden,MN,
56740,48.969223,-97.149032,Noyes,MN,
56741,49.313466,-94.849209,Oak Island,MN,
56742,47.82861,-95.861693,Oklee,MN,
56744,48.20657,-97.116252,Oslo,MN,
56748,47.911324,-95.964558,Plummer,MN,
56750,47.882285,-96.268097,Red Lake Falls,MN,
56751,48.826809,-95.756709,Pencer,MN,
56754,48.010871,-96.224914,Saint Hilaire,MN,
56755,48.945825,-97.170307,Saint Vincent,MN,
56756,48.852213,-95.535594,Salol,MN,
56757,48.452488,-96.867392,Stephen,MN,
56758,48.45256,-96.472266,Strandquist,MN,
56759,48.626556,-96.109604,Strathcona,MN,
56760,48.234881,-96.474926,Viking,MN,
56761,48.64515,-95.7072,Wannaska,MN,
56762,48.20784,-96.759702,Radium,MN,
56763,48.911144,-95.353843,Warroad,MN,
38601,34.455553,-89.568835,Abbeville,MS,
38603,34.79456,-89.205428,Cannon,MS,
38606,34.331651,-89.91418,Batesville,MS,
38610,34.670986,-89.008775,Blue Mountain,MS,
38611,34.885351,-89.676332,Byhalia,MS,
38614,34.204984,-90.577755,Stovall,MS,
38617,34.36247,-90.472748,Coahoma,MS,
38618,34.692362,-89.986882,Coldwater,MS,
38619,34.513728,-89.915508,Como,MS,
38620,34.25958,-89.939591,Courtland,MS,
38621,34.453966,-90.185524,Askew,MS,
38625,34.64915,-88.807229,Dumas,MS,
38626,34.528181,-90.38907,Dundee,MS,
38627,34.435231,-89.176706,Etta,MS,
38629,34.841682,-88.952493,Falkner,MS,
38632,34.809588,-90.009487,Hernando,MS,
38633,34.624362,-89.186229,Hickory Flat,MS,
38635,34.747061,-89.489714,Holly Springs,MS,
38637,34.9519,-90.050719,Horn Lake,MS,
38641,34.893733,-90.160795,Lake Cormorant,MS,
38642,34.927072,-89.31633,Lamar,MS,
38643,34.183719,-90.262991,Lambert,MS,
38645,34.247369,-90.498147,Lyon,MS,
38646,34.260735,-90.281602,Marks,MS,
38647,34.931849,-89.136173,Michigan City,MS,
38650,34.540209,-89.115701,Myrtle,MS,
38651,34.899189,-90.012199,Nesbit,MS,
38652,34.485051,-89.003058,New Albany,MS,
38654,34.94414,-89.854427,Olive Branch,MS,
38655,34.354354,-89.49692,Lafayette,MS,
38657,34.469951,-90.102494,Pleasant Grove,MS,
38658,34.190559,-90.002735,Pope,MS,
38659,34.604742,-89.315073,Potts Camp,MS,
38661,34.875039,-89.519839,Red Banks,MS,
38663,34.750912,-88.923973,Ripley,MS,
38664,34.809329,-90.305174,Robinsonville,MS,
38665,34.611981,-90.138193,Savage,MS,
38666,34.427573,-89.922083,Sardis,MS,
38668,34.632306,-89.885501,Senatobia,MS,
38670,34.382347,-90.20904,Sledge,MS,
38671,34.977074,-89.999173,Southaven,MS,
38673,34.284878,-89.627278,Taylor,MS,
38674,34.90294,-88.915684,Tiplersville,MS,
38676,34.688355,-90.368515,Tunica,MS,
38677,34.364513,-89.582742,University,MS,
38680,34.964051,-90.120789,Walls,MS,
38683,34.952732,-88.905337,Walnut,MS,
38685,34.640248,-89.468298,Waterford,MS,
38701,33.378737,-91.046793,Greenville,MS,
38703,33.408494,-91.022795,Greenville,MS,
38720,34.129425,-90.738214,Alligator,MS,
38721,33.01213,-90.809535,Anguilla,MS,
38725,33.644795,-91.033765,Benoit,MS,
38726,33.787954,-90.979545,Beulah,MS,
38730,33.685369,-90.733503,Boyle,MS,
38732,33.743002,-90.730871,Cleveland,MS,
38736,33.630045,-90.52637,Doddsville,MS,
38737,33.867031,-90.540606,Drew,MS,
38740,34.046966,-90.765191,Duncan,MS,
38744,33.025361,-91.009193,Glen Allan,MS,
38746,33.943886,-90.931899,Gunnison,MS,
38748,33.177917,-90.84857,Percy,MS,
38751,33.449075,-90.654144,Baird,MS,
38753,33.348964,-90.605065,Inverness,MS,
38754,33.247112,-90.604027,Isola,MS,
38756,33.410025,-90.892801,Elizabeth,MS,
38759,33.837252,-90.725571,Merigold,MS,
38761,33.478325,-90.51425,Moorhead,MS,
38762,33.886023,-90.730247,Mound Bayou,MS,
38769,33.843166,-90.992289,Rosedale,MS,
38771,33.724052,-90.552657,Ruleville,MS,
38773,33.587388,-90.814275,Shaw,MS,
38774,33.949058,-90.762461,Shelby,MS,
38778,33.584696,-90.638732,Sunflower,MS,
38780,33.261023,-91.024801,Wayside,MS,
38801,34.253834,-88.720853,Tupelo,MS,
38821,33.9844,-88.470917,Amory,MS,
38824,34.527959,-88.63748,Baldwyn,MS,
38826,34.278663,-88.816011,Belden,MS,
38827,34.51025,-88.230912,Belmont,MS,
38828,34.427286,-88.859004,Blue Springs,MS,
38829,34.669431,-88.544299,Booneville,MS,
38833,34.857885,-88.306962,Burnsville,MS,
38834,34.93236,-88.543884,Kossuth,MS,
38838,34.549735,-88.21167,Dennis,MS,
38841,34.337106,-88.955956,Ecru,MS,
38843,34.274543,-88.379262,Fulton,MS,
38844,33.87417,-88.258779,Gattman,MS,
38846,34.877981,-88.435859,Glen,MS,
38847,34.481214,-88.184159,Golden,MS,
38848,33.99344,-88.312333,Greenwood Spring,MS,
38849,34.429882,-88.701059,Guntown,MS,
38850,34.056145,-89.053114,Houlka,MS,
38851,33.902554,-88.967005,Houston,MS,
38852,34.808891,-88.198289,Iuka,MS,
38855,34.358677,-88.496034,Mantachie,MS,
38856,34.501089,-88.449764,Marietta,MS,
38857,34.280792,-88.59504,Mooreville,MS,
38858,34.082065,-88.605201,Nettleton,MS,
38859,34.561693,-88.435021,New Site,MS,
38860,33.989015,-88.759843,Egypt,MS,
38862,34.201073,-88.633456,Plantersville,MS,
38863,34.217004,-88.986829,Pontotoc,MS,
38864,34.178943,-89.163625,Sarepta,MS,
38865,34.796789,-88.579454,Rienzi,MS,
38866,34.383128,-88.66736,Saltillo,MS,
38868,34.121035,-88.734206,Shannon,MS,
38870,34.064813,-88.390027,Smithville,MS,
38871,34.313563,-89.151468,Thaxton,MS,
38873,34.647753,-88.219395,Tishomingo,MS,
38876,34.233516,-88.239212,Tremont,MS,
38878,33.919042,-89.192117,Vardaman,MS,
38901,33.775094,-89.808738,Grenada,MS,
38912,33.633683,-90.022077,Avalon,MS,
38913,34.094911,-89.415383,Banner,MS,
38914,33.851359,-89.437833,Big Creek,MS,
38915,34.006628,-89.348387,Bruce,MS,
38916,33.840776,-89.317809,Calhoun City,MS,
38917,33.520765,-89.950633,Carrollton,MS,
38920,33.907905,-90.036163,Cascilla,MS,
38921,33.972621,-90.111559,Charleston,MS,
38922,33.921468,-89.678177,Coffeeville,MS,
38923,33.373111,-89.991516,Coila,MS,
38924,33.310977,-90.231577,Cruger,MS,
38925,33.686475,-89.733425,Duck Hill,MS,
38927,34.126345,-90.004392,Enid,MS,
38929,33.724529,-89.575449,Gore Springs,MS,
38930,33.515884,-90.172589,Greenwood,MS,
38940,33.760385,-89.901958,Holcomb,MS,
38941,33.479838,-90.339421,Itta Bena,MS,
38943,33.586383,-89.851281,Mc Carley,MS,
38944,33.751525,-90.31327,Minter City,MS,
38948,34.075552,-89.887748,Oakland,MS,
38949,34.176817,-89.421408,Water Valley,MS,
38950,33.757391,-90.209086,Philipp,MS,
38951,33.944326,-89.337622,Pittsboro,MS,
38952,33.624439,-90.361976,Schlater,MS,
38953,33.92526,-89.891019,Scobey,MS,
38954,33.40946,-90.177937,Sidon,MS,
38961,33.985229,-89.894461,Tillatoba,MS,
38963,33.98195,-90.375341,Tutwiler,MS,
38964,34.093639,-90.375246,Vance,MS,
38965,34.152466,-89.637986,Water Valley,MS,
38967,33.485753,-89.727655,Winona,MS,
39038,33.18421,-90.492435,Belzoni,MS,
39039,32.815772,-90.281516,Benton,MS,
39040,32.700015,-90.372156,Bentonia,MS,
39041,32.377751,-90.447436,Bolton,MS,
39042,32.303803,-89.964029,Brandon,MS,
39044,32.001581,-89.967225,Braxton,MS,
39045,32.794832,-89.892838,Camden,MS,
39046,32.620543,-90.006079,Canton,MS,
39049,32.101322,-90.779904,Carlisle,MS,
39051,32.788635,-89.535274,Edinburg,MS,
39055,31.67864,-91.214903,Church Hill,MS,
39056,32.341079,-90.322893,Clinton,MS,
39057,32.466974,-89.268956,Conehatta,MS,
39059,31.993329,-90.374439,Crystal Springs,MS,
39063,33.082756,-89.86116,Durant,MS,
39066,32.316008,-90.598392,Edwards,MS,
39067,33.152587,-89.494707,Ethel,MS,
39069,31.712058,-91.058226,Fayette,MS,
39071,32.557832,-90.323506,Flora,MS,
39073,32.153002,-90.121672,Florence,MS,
39074,32.346999,-89.467201,Forest,MS,
39078,31.855198,-90.212736,Georgetown,MS,
39079,32.972133,-89.982145,Goodman,MS,
39082,31.967552,-90.105359,Harrisville,MS,
39083,31.856188,-90.405078,Hazlehurst,MS,
39086,31.956374,-90.844588,Hermanville,MS,
39088,32.824216,-90.704486,Holly Bluff,MS,
39090,33.0446,-89.572351,Kosciusko,MS,
39092,32.345909,-89.341354,Lake,MS,
39094,32.644588,-89.549435,Lena,MS,
39095,33.125043,-90.055674,Lexington,MS,
